"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.premID_1","Input.mask-type_1","Input.hypoID_1","Input.premise_1","Input.hypothesis_1","Input.gold-label_1","Input.premID_2","Input.mask-type_2","Input.hypoID_2","Input.premise_2","Input.hypothesis_2","Input.gold-label_2","Input.premID_3","Input.mask-type_3","Input.hypoID_3","Input.premise_3","Input.hypothesis_3","Input.gold-label_3","Input.premID_4","Input.mask-type_4","Input.hypoID_4","Input.premise_4","Input.hypothesis_4","Input.gold-label_4","Input.premID_5","Input.mask-type_5","Input.hypoID_5","Input.premise_5","Input.hypothesis_5","Input.gold-label_5","Input.premID_6","Input.mask-type_6","Input.hypoID_6","Input.premise_6","Input.hypothesis_6","Input.gold-label_6","Input.premID_7","Input.mask-type_7","Input.hypoID_7","Input.premise_7","Input.hypothesis_7","Input.gold-label_7","Input.premID_8","Input.mask-type_8","Input.hypoID_8","Input.premise_8","Input.hypothesis_8","Input.gold-label_8","Input.premID_9","Input.mask-type_9","Input.hypoID_9","Input.premise_9","Input.hypothesis_9","Input.gold-label_9","Input.premID_10","Input.mask-type_10","Input.hypoID_10","Input.premise_10","Input.hypothesis_10","Input.gold-label_10","Answer.comments","Answer.numanswered","Answer.response_1","Answer.response_10","Answer.response_2","Answer.response_3","Answer.response_4","Answer.response_5","Answer.response_6","Answer.response_7","Answer.response_8","Answer.response_9","Answer.useragent","Approve","Reject"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","31JLPPHS2VWA83TD7V7K734RLIGO3N","A3LL096CAY5WHB","Submitted","Tue Apr 27 11:21:12 PDT 2021","Tue Apr 27 11:41:32 PDT 2021","Fri Apr 30 11:41:32 PDT 2021","","","","1220","100% (25/25)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","neutral","entailment","entailment","neutral","contradiction","entailment","entailment","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","32UTUBMZ7HYA1I6NN084KEWB53QBV3","A3RYI5HXC2MJLN","Submitted","Tue Apr 27 11:35:16 PDT 2021","Tue Apr 27 19:09:59 PDT 2021","Fri Apr 30 19:09:59 PDT 2021","","","","27283","100% (122/122)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","contradiction","entailment","neutral","contradiction","neutral","entailment","neutral","contradiction","neutral","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","33LKR6A5KFMUBSK6G8F0DKVHM6JT1M","A33S7UYXRIGYDR","Submitted","Tue Apr 27 11:21:13 PDT 2021","Tue Apr 27 13:13:52 PDT 2021","Fri Apr 30 13:13:52 PDT 2021","","","","6759","0% (0/0)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","entailment","entailment","contradiction","neutral","contradiction","entailment","neutral","contradiction","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","34J10VATJG0SJIOC7B6B0E1GJ1VIQP","A2615YW1YERQBO","Submitted","Tue Apr 27 11:21:13 PDT 2021","Tue Apr 27 12:49:50 PDT 2021","Fri Apr 30 12:49:50 PDT 2021","","","","5317","100% (21/21)","100% (6/6)","100% (4/4)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","neutral","entailment","neutral","neutral","neutral","entailment","entailment","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","36V4Q8R5ZL2EF1E3SQ43S78X0AFQMD","A23H0D5PGBCG8O","Submitted","Tue Apr 27 11:21:12 PDT 2021","Tue Apr 27 11:32:30 PDT 2021","Fri Apr 30 11:32:30 PDT 2021","","","","678","100% (1/1)","100% (1/1)","100% (1/1)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","neutral","neutral","neutral","contradiction","contradiction","contradiction","entailment","entailment","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.72 Safari/537.36 Edg/90.0.818.42"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3A1PQ49WVIJ46JTBGEYBZ1STBCOH10","A313JEGCVV2UES","Submitted","Tue Apr 27 11:21:13 PDT 2021","Tue Apr 27 15:41:06 PDT 2021","Fri Apr 30 15:41:06 PDT 2021","","","","15593","0% (0/0)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","entailment","entailment","neutral","neutral","contradiction","entailment","entailment","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3AMYWKA6YCO95MGVQX5IE6GBV9IO6T","A12FTSX85NQ8N9","Submitted","Tue Apr 27 11:21:13 PDT 2021","Tue Apr 27 13:46:19 PDT 2021","Fri Apr 30 13:46:19 PDT 2021","","","","8706","100% (121/121)","100% (7/7)","100% (5/5)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","contradiction","neutral","contradiction","neutral","contradiction","entailment","neutral","contradiction","contradiction","Mozilla/5.0 (X11; CrOS x86_64 13816.55.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.86 Safari/537.36"
