"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.premID_1","Input.mask-type_1","Input.hypoID_1","Input.premise_1","Input.hypothesis_1","Input.gold-label_1","Input.premID_2","Input.mask-type_2","Input.hypoID_2","Input.premise_2","Input.hypothesis_2","Input.gold-label_2","Input.premID_3","Input.mask-type_3","Input.hypoID_3","Input.premise_3","Input.hypothesis_3","Input.gold-label_3","Input.premID_4","Input.mask-type_4","Input.hypoID_4","Input.premise_4","Input.hypothesis_4","Input.gold-label_4","Input.premID_5","Input.mask-type_5","Input.hypoID_5","Input.premise_5","Input.hypothesis_5","Input.gold-label_5","Input.premID_6","Input.mask-type_6","Input.hypoID_6","Input.premise_6","Input.hypothesis_6","Input.gold-label_6","Input.premID_7","Input.mask-type_7","Input.hypoID_7","Input.premise_7","Input.hypothesis_7","Input.gold-label_7","Input.premID_8","Input.mask-type_8","Input.hypoID_8","Input.premise_8","Input.hypothesis_8","Input.gold-label_8","Input.premID_9","Input.mask-type_9","Input.hypoID_9","Input.premise_9","Input.hypothesis_9","Input.gold-label_9","Input.premID_10","Input.mask-type_10","Input.hypoID_10","Input.premise_10","Input.hypothesis_10","Input.gold-label_10","Answer.comments","Answer.numanswered","Answer.response_1","Answer.response_10","Answer.response_2","Answer.response_3","Answer.response_4","Answer.response_5","Answer.response_6","Answer.response_7","Answer.response_8","Answer.response_9","Answer.useragent","Approve","Reject"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3DI28L7YXBGSM929QDQ5EYVGJWWE1H","A270HX8LH9LJ8W","Submitted","Tue Apr 27 11:21:12 PDT 2021","Tue Apr 27 12:35:32 PDT 2021","Fri Apr 30 12:35:32 PDT 2021","","","","4460","100% (63/63)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","neutral","entailment","neutral","neutral","neutral","entailment","entailment","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3DY4FPOOA2QXHPNCJXUUKT1FNPTVR0","A2P065E9CYMYJL","Submitted","Tue Apr 27 11:21:13 PDT 2021","Tue Apr 27 19:08:18 PDT 2021","Fri Apr 30 19:08:18 PDT 2021","","","","28025","100% (330/330)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","The questions seemed to have some spelling errors that made things difficult but I hope I answered enough correctly to be able to work for you because I found this task enjoyable. Thank you.","10","contradiction","contradiction","entailment","neutral","neutral","contradiction","entailment","entailment","neutral","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3HUTX6F6VVPLNLXU3VTFOTZZF4GO2C","A1P6OXEJ86HQRM","Submitted","Tue Apr 27 11:21:11 PDT 2021","Tue Apr 27 11:52:30 PDT 2021","Fri Apr 30 11:52:30 PDT 2021","","","","1879","100% (4/4)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","contradiction","entailment","contradiction","neutral","contradiction","entailment","neutral","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3I3WADAZ9R6DMIGHLEVDM02BZE7O5D","ASTDBTVY3WP1K","Submitted","Tue Apr 27 11:21:13 PDT 2021","Tue Apr 27 18:30:47 PDT 2021","Fri Apr 30 18:30:47 PDT 2021","","","","25774","0% (0/0)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","contradiction","neutral","contradiction","neutral","neutral","entailment","neutral","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3JCG6DTRV4S50GCVKJBK9GS2ABCQQ0","A3BQC60YSPLALW","Submitted","Tue Apr 27 15:08:44 PDT 2021","Tue Apr 27 15:14:03 PDT 2021","Fri Apr 30 15:14:03 PDT 2021","","","","319","0% (0/0)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","contradiction","neutral","contradiction","neutral","neutral","neutral","entailment","contradiction","contradiction","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3MHW492WW1F6K9AKEPYDYU75H2UVMC","A2VO8C41JJIQY9","Submitted","Tue Apr 27 11:21:11 PDT 2021","Tue Apr 27 14:15:05 PDT 2021","Fri Apr 30 14:15:05 PDT 2021","","","","10434","100% (12/12)","100% (9/9)","100% (9/9)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","entailment","neutral","contradiction","neutral","neutral","entailment","entailment","contradiction","contradiction","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3NLZY2D53QRU9JWISE3OSUT805PLQ6","A2E0LU8V4EUX5C","Submitted","Tue Apr 27 11:21:11 PDT 2021","Tue Apr 27 11:32:44 PDT 2021","Fri Apr 30 11:32:44 PDT 2021","","","","693","100% (10/10)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","no technical issues encountered","10","entailment","contradiction","neutral","neutral","entailment","neutral","entailment","entailment","neutral","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.93 Safari/537.36"
"3I4E7AFQ2L1YKP2GGVG5T0VHJG0TJL","3PC7P8I8IZOUWVTXL2ZBL23C67BFWJ","Label a pair of sentences","Read pairs of sentences and decide what the relation between them is (~7min)","text, English, sentence, labeling","$3.15","Tue Apr 27 11:21:00 PDT 2021","25","BatchId:4422918;OriginalHitTemplateId:920937340;","43200","259200","Tue May 04 11:21:00 PDT 2021","","","3NPFYT4IZD6YWOJT31109AKT1RQGXS","A2541C8MY0BYV3","Submitted","Tue Apr 27 11:21:12 PDT 2021","Tue Apr 27 13:14:44 PDT 2021","Fri Apr 30 13:14:44 PDT 2021","","","","6812","100% (88/88)","0% (0/0)","0% (0/0)","5428","original","19028","Farther west from Zion Square, but still accessible by city bus (routes 9 and 17), are many more points of interest.","The city bus will take you no further west than Zion Square.","contradiction","1525","original","7810","Weather permitting, the observation decks on the 45th floors of both towers offer views all the way to Mt.","The observation decks offer better views when the weather is sunny","neutral","17838","original","52248","He can tell her of something bad that has happened without fearing that she will think he is complaining.","He complained about a lot of things, but none to her.","neutral","53815","original","29255","From here, it's a short walk west to the grounds of Shinobazu Pond.","If you will walk past, you will go to the Whisperer's Forest.","contradiction","8561","content-words","43360","probably so just because they were under his authority and he obviously failed somewhere along the line","They were under his authority because he was a great leader.","neutral","25119","gradient","46037","For example, human mistakes, judgment errors, and acts of collusion to circumvent control can affect meeting agency objectives.","Meeting agency objectives are affected by many variables, some accidental and some intentional.","entailment","9577","original","27261","and i uh of course was i was sent a uh an application from uh from Jack i've known Jack for sometime i'm in the","Jack, a friend of mine I've know for a while, sent me an application.","entailment","5736","data-slices","42252","In 1884, a Victorian electorate shrugged off Grover Cleveland's confessed paternity of an out-of-wedlock son.","Grover Cleveland admitted to having a child with a woman he used to be married to.","neutral","7106","gradient","19886","He was a man of very little imagination, in sharp contrast with his brother, who had, perhaps, too much.","Both brothers had unusually big imaginations and could conjure up anything.","contradiction","39642","gradient","13953","but then i have to wait for my tomatoes have to go in here in the next couple of weeks","I need to get my tomatoes in here as soon as possible.","neutral","{}","10","contradiction","contradiction","entailment","contradiction","contradiction","neutral","entailment","entailment","entailment","contradiction","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:88.0) Gecko/20100101 Firefox/88.0"
